model,source_stem,case,feature,txt_path,java_path,spec_path,prompt_path,ui_context_path,deterministic_score,prompt_score,representative_testability_score,final_score,judgement,rule_issue_count,rule_issues,reason_prompt,reason_representative_testability,has_java_block,has_section_b,has_junit_jupiter,has_webdriver,has_webdriverwait,has_before_each,has_after_each,has_test,test_count,test_count_2_to_3,single_public_class,uses_chromedriver,uses_base_url_env,uses_localhost_fallback,uses_thread_sleep,has_dummy_assert,mentions_admin,mentions_auditor,mentions_customer,rbac_role_tokens_ok
llama-3.3-70b-instruct,evaluation-results-llama-rbac_1,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_1\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.6,0.4,0.6887,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)→(B)の順でJavaコードブロックを提示し、JUnit5（org.junit.jupiter）+ Selenium4、ChromeDriver、@BeforeEach/@AfterEach、WebDriverWait使用、Thread.sleep不使用、テスト数3件など必須の構造要件は概ね満たしている。一方で、業務仕様/コンテキストにあるログイン後の #mfaScreen→MFA成功→#dashboard という遷移や role(#role)選択がテストに一切反映されておらず、監査ログタブ表示可否の前提手順が仕様準拠になっていない。また(B)は指定の『(B) 仕様と実装の不整合・不足情報』の見出し/箇条書き形式になっておらず、内容も仕様・実装差分ではなく網羅性要求（検索/詳細/SQLi等）に寄っていて3〜6件以内も超過している。さらにRBAC観点としてauditorケースが欠け、admin/customerのみで、提示されたルール問題（admin/auditor/customer用語の十分な包含）にも抵触している。,要求機能（監査ログのRBAC表示制御＋最新順表示）に対し、adminで監査ログタブ可視・customerで不可視・タイムスタンプ降順の3シナリオを選んでいる点は代表性がある。一方で実行可能性が低い。仕様ではログイン成功後に#mfaScreen→MFA(123456)→#dashboard表示の遷移が必須だが、全テストでMFA手順や#dashboard到達待ちがなく、#auditTabが即表示される前提を暗黙に置いている（不安定/失敗しやすい）。customer不可視テストもinvisibility待ち後にelements.isEmpty()をassertするなど前提が曖昧で、タブがDOMに存在するが非表示の場合に失敗し得る。ソート検証は#auditLogがコンテナ指定のみでtr/td構造の根拠がなく、文字列compareToで日時比較するのもデータ形式・同値ケース・取得方法が未提示で脆い。観測はDOM要素に依存しており方向性は良いが、期待結果がUI構造コンテキストに沿って具体化されていない部分が多い。(B)は不足情報の開示になっておらず、入力にないフィルタ/検索/詳細表示やSQLi/XSSなどを挙げており、重要な不足（MFA手順、role選択#roleの扱い、監査ログ行セレクタ/タイムスタンプ形式など）を指摘できていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_10,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_10\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.7,0.4,0.7237,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)→(B)の順でJavaコードブロック1つという体裁は概ね満たし、JUnit5/Selenium/ChromeDriver/WebDriverWait/@BeforeEach/@AfterEach/BASE_URL優先＋localhostフォールバック、Thread.sleep不使用、テスト数3件も要件通り。一方で、プロンプトはログイン成功後にMFA画面を経てダッシュボード到達という遷移が前提なのに、どのテストも#role選択や#mfaCode入力・認証を行わず監査ログタブ検証に進んでおり、UI構造コンテキストに基づく状態遷移の尊重が不足。また(B)は「箇条書き3〜6件以内」条件に対し、見出しが(B)として明示されず、内容も「仕様と実装の差分/不足情報」より単なるテスト不足列挙（SQLインジェクション等、入力仕様にない項目）に寄っている点が逸脱。さらに監査ログRBACでauditorシナリオが代表例として入っておらず、役割網羅の観点でも選定がやや弱い。,"テスト数は3本で「監査ログ（RBAC）」に概ね紐づいており、admin可視・customer不可・最新順表示という代表シナリオを押さえている点は評価できる。一方で実行可能性/安定性に問題が多い。仕様上ログイン成功後は#loginScreen→#mfaScreen→MFA成功で#dashboard表示だが、全テストがMFA(#mfaCode/「認証」)手順やrole選択(#role)を省略しており、#auditTabが表示される前提が崩れる可能性が高い。invisibilityOfElementLocated(By.id(""auditTab""))は要素がDOMに存在しない場合と相性が悪く、直後にfindElements().isEmpty()で二重確認しているものの待ちが不安定。ソート検証も#auditLogの構造はcontainer指定のみでtr/tdがある前提、かつ文字列compareToで日時フォーマットの厳密性・同値時の扱いが曖昧で観測性が弱い。(B)は不足情報というより「他機能のテストが不足」と列挙しており、MFAや監査ログDOM、ログ生成前提など本プロンプトで未指定の依存/仮定を明示できていない。auditorシナリオも欠けるため代表性もやや不足。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_2,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_2\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.6,0.4,0.6887,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)はJavaのJUnit5+Seleniumコードを```java```で提示し、単一publicクラス・@BeforeEach/@AfterEach・ChromeDriver・WebDriverWait（Thread.sleepなし）・BASE_URL環境変数優先＋localhostフォールバック・テスト3件(2〜3件条件内)など必須条件の多くを満たしている。一方で、仕様上ログイン後はMFA(#mfaScreen/#mfaCode)を経てダッシュボードに遷移する想定だが、実装はMFAやroleセレクト(#role)を扱わずに監査ログタブ表示判定へ進んでおり、プロンプトのUI遷移コンテキストへの準拠が弱い。また(B)は箇条書き3〜6件以内という条件に反して6件を超えており、内容も『仕様と実装の不整合・不足情報』というより単なる網羅不足の列挙（検索/詳細表示/SQLi等、仕様・UIコンテキストに明示のないもの含む）になっている。さらに代表シナリオとしてauditor(監査者)のRBAC確認が欠けている点も減点。,3本のテストを提示しており、RBACの主要導線（adminで監査ログタブ表示、customerで非表示）と表示要件（最新順）に触れている点は評価できる。一方で実行可能性が低い。UIコンテキストではログイン成功後に #mfaScreen が出てMFA成功で #dashboard/#userInfo へ遷移するが、各テストはMFA(#mfaCodeに123456入力して「認証」)を行わずに #auditTab の表示/クリックを前提としており、未指定のまま重要な挙動を省略している（ステップ4違反）。またログインには #role 選択が定義されているのに操作しておらず、環境依存の仮定になっているが(B)で不足情報として開示されていない。期待結果も一部脆い/曖昧で、ソート検証は文字列compareToでタイムスタンプ形式を前提にし、ログ生成前提（監査ログに十分な行がある等）も明記がない。さらに(B)は仕様との差分/不足情報ではなく「〜のテストが不足」と網羅要求に寄っており、重要な前提（MFA、role必須、監査ログDOM構造）を挙げられていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_3,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_3\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.6,0.4,0.6887,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)→(B)の順でJavaコードブロックを提示しており、JUnit5（org.junit.jupiter）+ Selenium4（WebDriver/ChromeDriver）で3テストに絞れている点、WebDriverWaitを使いThread.sleepを避けている点、@BeforeEach/@AfterEachで初期化・終了しBASE_URL優先+localhostフォールバックも満たしている点は評価できる。一方で、(B)がプロンプト指定の「(B) 仕様と実装の不整合・不足情報」という見出し＋箇条書きではなく、先頭がアスタリスクの独自形式で、かつ“差分/不足情報”として根拠がUIコンテキストにない項目（SQLインジェクション/XSS等）を挙げており、仕様差分指摘として不適切。またRBAC要件に対してauditor（監査者）シナリオが欠け、ログイン後の#mfaScreen→#dashboard遷移（MFAコード入力）を無視して監査ログタブ検証に進んでおり、UI構造コンテキストの遷移制約に整合していない。,RBAC（adminは監査ログタブ表示・customerは非表示）と「最新順表示」を狙った3シナリオを用意しており、2〜3件の代表シナリオという点は概ね満たしている。一方で実行可能性・E2Eとしての具体性に欠ける点が大きい。UIコンテキストではログイン成功後に #mfaScreen→MFA成功で #dashboard 表示のフローが必須だが、全テストがMFA（#mfaCode 入力や「認証」クリック）を踏まずに #auditTab を待っており、実環境では到達できない可能性が高い。また role セレクタ (#role) の選択も省略しており、ログイン条件の前提が不明なまま。auditログの並び順検証も #auditLog が「tr/td構造」である保証がUI構造コンテキストに無く、タイムスタンプ形式のパースではなく文字列compareTo依存で信頼性が低い。さらに(B)は「不足しているテスト」の列挙に偏り、MFA必須・role未指定・監査ログDOM構造など入力仕様から生じる前提/不足情報の開示ができていないため、未開示の仮定がテスト妥当性を損ねている。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_4,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_4\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.7,0.4,0.7237,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],Prompt指示の主要要件（JUnit5+Selenium、ChromeDriver、WebDriverWait、@BeforeEach/@AfterEach、BASE_URL優先+localhostフォールバック、2〜3テスト、(A)→(B)の順）には概ね準拠しており、Thread.sleepも使っていない点は良い。一方で、仕様上ログイン成功後はMFA(#mfaScreen→#dashboard)が必須フローなのに、全テストでMFA操作を省略して監査ログタブを直接検証しており、UI遷移前提と齟齬がある可能性が高い。またRBACの代表役割として auditor をシナリオに含めるべきところが未実装で、権限対象（admin/auditor）を2者で確認する観点が不足。さらに(B)は3〜6件以内指定に対し5件だが、内容が仕様差分というより「未実施テスト列挙」で、しかもSQLi/XSS等は当該仕様・UIコンテキストに根拠が薄く“不明点は推測せず不足情報”方針に反し気味。これらにより忠実性が部分的に欠ける。,2〜3本のE2Eテストに絞れており（3本）、RBACの主要フローである「adminは監査ログタブ表示」「customerは非表示」はInputに直接対応している点は良い。一方で、UI構造コンテキストの必須遷移（login_successで#mfaScreen、mfa_successで#dashboard表示）を無視してログイン後すぐ監査ログタブを待っており、実行可能性が低い（MFAコード入力# mfaCode/ボタン「認証」の手順欠落）。またloginには#role選択が定義されているのに未操作で、権限判定がrole依存の場合に不安定。監査ログのソート検証も#auditLogのDOMが「tr/td」である前提を根拠なく置き、タイムスタンプの比較も文字列compareToで確実性に欠ける。さらに(B)は不足情報/仮定の開示ではなく、仕様にない機能（検索・詳細表示）や方針外のセキュリティテスト（SQLi/XSS）を挙げており、肝心のMFAやrole選択などの欠落を指摘できていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_5,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_5\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.7,0.4,0.7237,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)→(B)の順でJavaのJUnit5+Seleniumコードを1つの```java```ブロックで提示し、@BeforeEach/@AfterEach、WebDriverWaitの利用、BASE_URL環境変数優先＋localhostフォールバック、ChromeDriver前提など必須条件の多くを満たしている。テスト数も3件で「代表的な2〜3件」に収まり、admin可・customer不可・最新順表示という選定も仕様の観点に沿う。一方で、プロンプト上のログイン後フロー（#mfaScreen→MFAコード入力→#dashboard表示）やroleセレクタ(#role)を無視しており、RBACの役割トークンもauditorのシナリオがなく用語カバーが不十分。また(B)は箇条書き指定に対し見出し/箇条書き形式が崩れ、内容も仕様差分というより単なる未実装テスト列挙（SQLi/XSS等は入力仕様外）になっている点が減点。,代表シナリオとして adminで監査ログタブ表示、customerで非表示、一覧の最新順確認の3本を用意しており、RBAC/表示要件（正常系・異常系・表示順）を概ねカバーしている点は評価できる。一方でUI構造コンテキスト上、ログイン成功後は #mfaScreen を経て #dashboard へ遷移するのに、各テストがMFA入力（#mfaCode、認証ボタン）やrole選択（#role）を一切行わず、そのまま #auditTab の可視性待ちをしているため実行不能になりやすい。customer側も「非表示」要件に対し invisibilityOfElementLocated を使いながら直後にfindElements空をassertしており、要素がDOMに存在しないケースでは待ち条件が不安定。監査ログソート検証も #auditLog がコンテナであるだけで tr/td構造が仕様に無く、文字列compareToでタイムスタンプの妥当な降順比較ができる前提を置いていてE2Eとして曖昧。(B) も本来の不足（MFAフロー、roleセレクタ、監査ログDOM/タイムスタンプ形式、監査タブ到達条件等）の開示がなく、代わりに未要求の検索/詳細表示やSQLi/XSSなどを挙げており、手順4の「不足情報の明示」に沿っていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_6,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_6\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.5,0.4,0.6537,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],JUnit5+SeleniumのJavaコードブロックがあり、ChromeDriver利用、WebDriverWait使用（Thread.sleepなし）、@BeforeEach/@AfterEachも満たし、テスト数も3件で要件の「2〜3代表シナリオ」に収まっている点は良い。一方で、プロンプトのUI遷移（login_successで#mfaScreen→mfa_successで#dashboard/#userInfo）を無視しており、role選択（#role）も使わずに監査ログタブ可視性を検証しているため、レンダリングされた仕様・UI構造コンテキストへの忠実性が低い。また(B)が指定の見出し「(B) 仕様と実装の不整合・不足情報」ではなく、箇条書きも3〜6件以内の制約を超過し、内容も「不足情報」としての列挙ではなく単なる未実装テストの羅列やスコープ外（SQLi/XSS）を含む。さらにRBAC観点でauditorシナリオが欠落している。,3本のテストでRBACの監査ログタブ表示/非表示と最新順表示を狙っており、件数は要件どおり。ただしUI仕様ではログイン成功後にMFA(#mfaScreen→#dashboard)が必須なのに、どのテストもMFAコード入力(#mfaCode)と「認証」操作を行っておらず、監査ログタブに到達できる前提が崩れて実行可能性が低い。customerテストはinvisibility待ちとelements空の二重判定で観測自体は明確だが、まずログイン後画面に遷移できるかが未保証。並び順テストも#auditLogがどの要素構造か不明なままtr/tdを仮定し、文字列compareToで時刻比較する点が脆い。さらに(B)は「不足テスト列挙」が中心で、MFA必須・role選択(#role)・監査ログDOM/タイムスタンプ形式といった入力仕様からの不足/仮定を明示できておらず、ステップ4要件を満たしにくい。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_7,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_7\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.6,0.4,0.6887,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],"(A)としてJavaのJUnit5+Seleniumコードを```java```ブロックで提示し、単一publicクラス・@BeforeEach/@AfterEach・ChromeDriver・WebDriverWait（Thread.sleepなし）・BASE_URL環境変数優先＋localhostフォールバックなど必須条件の多くを満たしている点は良い。テスト数も3件で2〜3件制約に合致。ただしプロンプトのUI遷移ではログイン成功後に#mfAScreenが出てMFA成功でダッシュボード表示の前提があるのに、どのテストもMFA（#mfaCode入力/「認証」クリック）を踏まずに#auditTabへ進んでおり、仕様・UI構造コンテキストへの忠実性が低い。またroleセレクタ(#role)操作がなくRBACトークン（admin/auditor/customer）観点ではauditorシナリオが欠落し、重要観点「admin/auditor可、customer不可」の代表2〜3シナリオ選定として弱い。(B)も箇条書き3〜6件以内の要件に対し、見出しが""(B)""形式ではなく、内容も「不足」ではなく網羅性要求のような項目（SQLi/XSS等）を挙げており、指定の“仕様と実装の差分/不足情報を短く列挙”から逸脱している。",3本のE2EテストがRBAC（adminは監査ログタブ表示、customerは非表示）と「最新順表示」を狙っており、代表シナリオ数の条件自体は満たしている。一方でUIコンテキストにあるログイン後フロー（成功後は#mfAScreen→MFA入力# mfaCode→ダッシュボード）を無視しており、ログイン直後に#auditTabが出る前提は未開示の仮定で実行性が低い。さらにrole選択(#role)も操作しておらず、RBACの前提（admin/customerとして認識される条件）を満たしているか不明。監査ログソート検証も#auditLogがテーブル行trである前提や、文字列compareToでタイムスタンプ降順を判定する方法が脆く（同一フォーマットでもUIにヘッダ行がある等で崩れる可能性）、観測可能性はあるが信頼性が弱い。(B)は「不足」として無関係/過剰な項目（SQLインジェクション等）を挙げ、肝心のMFA/role選択/監査ログDOM構造などの不足情報を明示できていない点が減点。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_8,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_8\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.6,0.4,0.6887,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)のJavaコードブロックでJUnit5+Selenium（ChromeDriver）を用い、@BeforeEach/@AfterEachとWebDriverWaitを使って固定sleepもなく、テスト数も3件で要件に概ね準拠しています。一方、出力形式面で(B)が明確に「(B)」見出し＋箇条書きになっておらず、指定の『3〜6件以内』に対して5件は満たすものの内容が“不足情報”というより単なる追加テスト提案（SQLi/XSS等）で、promptの『対象機能（監査ログ/RBAC）優先・不明点は推測せず不足情報として列挙』からやや逸れています。さらにUIコンテキスト上はログイン成功後にMFA画面(#mfaScreen)を経るのに、各テストがMFAを踏まずに#auditTabを待つためフロー準拠性が低く、role選択(#role)も未操作でRBACの前提が不明確です。auditorシナリオもなく、RBAC用語トークン面の要件充足が弱い点も減点要因です。,テスト数は3本でRBAC（admin表示・customer非表示）と一覧の並び順を扱っており、対象機能に対する代表的シナリオという点は概ね満たしている。一方でUI構造コンテキスト上はログイン成功後にMFA（#mfaScreen、コード入力 #mfaCode、成功で#dashboard表示）が必須フローなのに、全テストがMFAを通らず監査ログタブ可視性を待っておりE2Eとして実行不能/不安定になりやすい。またrole選択(#role)も未操作で、RBAC前提の条件設定が曖昧。並び順検証は文字列compareToでタイムスタンプ書式前提の暗黙依存があり、さらに監査ログコンテナは#auditLogでテーブル行セレクタ（#auditLog tr）が仕様から確定できない点も不安要素。加えて(B)は入力に対する“不足情報/不整合”の開示になっておらず、ログアウト/検索/詳細/SQLiなど仕様外の網羅不足を列挙しているだけで、MFA必須や監査ログDOM構造不明といった実行上の重要な不足を指摘できていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-rbac_9,case-001,監査ログ機能（役割別アクセス制御）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-rbac_9\case-001\AuditLogTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-rbac.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,0.9467,0.7,0.4,0.7237,review,1,['RBAC 用語（admin / auditor / customer）が十分に含まれていません'],(A)のJavaコードブロックはJUnit5（org.junit.jupiter）+ Selenium4で、ChromeDriver使用・BASE_URL環境変数優先/localhostフォールバック・@BeforeEach/@AfterEach・WebDriverWait使用・Thread.sleep不使用など必須条件を概ね満たし、テスト数も3件で範囲内。セクション(B)も存在し3〜6件に収まっている。一方で、UI構造コンテキスト上ログイン後は#mfaScreenを経て#dashboard表示という遷移が前提だが、実装はMFA手順（#mfaCode入力/「認証」クリック）やrole(#role)選択を一切扱わず、監査ログタブ表示の前提状態に忠実でない。また(B)が指定の「箇条書き」ではなくアスタリスクの箇条書き/見出し形式で、内容も“不足している”一般論が多く、仕様と実装の差分指摘としては入力に根差しにくい。さらにauditorロールの代表テストが欠け、RBACの3役割を2〜3シナリオで押さえるという観点でも弱い。,テスト本数は3本で、RBACの監査ログタブ表示/非表示と監査ログの並び順という対象機能に概ね沿っており代表性はある。一方でUI構造コンテキストにあるログイン後の必須遷移（#mfaScreen→MFA成功で#dashboard表示）を無視しており、admin/customerともにMFA未実施のまま監査ログタブを待つため実行不能になりやすい。またログイン時に#role選択が必要な可能性があるのに操作がなく、環境前提を(B)で開示していない。並び順検証も#auditLogがテーブルでtr/tdを持つ前提や、文字列compareToで時刻降順を判定する前提が曖昧で、観測可能性はあるが堅牢性に欠ける。(B)は不足情報というより無関係/過剰（SQLi/XSS等）で、入力仕様に基づく不足（MFA手順、role選択、監査ログDOM構造、ログ生成データセット等）の指摘ができていない。,True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,True,False,True,False
llama-3.3-70b-instruct,evaluation-results-llama-transfer_1,case-001,振込機能（全バリデーション、承認フロー含む）,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\output.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\results\extracted\llama-3.3-70b-instruct\evaluation-results-llama-transfer_1\case-001\TransferTest.java,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\securebank-spec-transfer.md,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\prompts\split\cohere\hybrid-test-generation-cohere.txt,C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\specs\financial-demo-app-context.yaml,1.0,0.8,0.6,0.83,pass,0,[],"(A)→(B)の順で出力され、Javaの```java```ブロック内に単一publicクラスのJUnit5+Selenium(ChromeDriver)コードがあり、@BeforeEach/@AfterEach、WebDriverWait（Thread.sleep不使用）、BASE_URL環境変数優先＋localhostフォールバック、テスト数3件で「1テスト=1シナリオ」も概ね満たしているため形式・主要制約への適合度は高い。一方で、ログイン後に必須とされる#mfaScreen→#dashboardのMFAフローを一切扱わず、UIコンテキストにある遷移前提に対してテストの忠実性が落ちる点、また(B)の『上限超過を網羅していない』を“不整合”扱いしているのはプロンプトが2〜3件のみ実装を要求しているため指摘として不適切で減点。さらにwait=new WebDriverWait(driver,10)はSelenium4の推奨（Duration）から外れる可能性がある点も軽微な懸念。","振込機能に対して3本のE2E（成功、口座番号不正、残高不足）を提示しており、本数条件と対象機能への直接性は概ね満たしている。一方で、仕様・UIコンテキスト上必須のログイン後MFA遷移（#mfaScreen→#dashboard）がテスト手順に含まれず、ログイン直後に#tabTransferを押しているため前提が崩れて実行不能になり得る点が大きい。また成功系でも残高表示(#balance)更新、入力欄クリア、3秒で成功メッセージが消える等の「成功時処理」を検証しておらず代表性が弱い（承認フロー(>=100,000円)も未カバー）。自動化適性はWebDriverWaitでメッセージ可視を待ち、具体的な入力値と期待文言をassertしている点は良いが、振込ボタンのセレクタがUI構造コンテキストに無く（""振込""ボタン定義不在）、waitの可視待ちだけで文言確定の安定性にも不安が残る。(B)でMFA/取引履歴/監査ログの不足情報は開示できているが、MFAを省略してテストが成立しない可能性という致命的ギャップを前提条件として整理できていない。",True,True,True,True,True,True,True,True,3,True,True,True,True,True,False,False,False,False,False,True
